CustomerID,TotalOrders,Quantity,TotalPrice,Cluster,Customer Segment
13737.0,1,65,133.34999999999997,0,Low Spending Customers
13739.0,1,36,91.8,0,Low Spending Customers
13740.0,1,392,232.79999999999998,0,Low Spending Customers
13741.0,3,114,154.38,0,Low Spending Customers
13742.0,7,400,286.0,0,Low Spending Customers
13743.0,7,1740,1284.6,0,Low Spending Customers
13744.0,2,1150,1016.84,0,Low Spending Customers
13745.0,1,486,291.54,0,Low Spending Customers
13748.0,4,344,644.88,0,Low Spending Customers
13750.0,5,468,1388.04,0,Low Spending Customers
13751.0,1,125,175.5,0,Low Spending Customers
13752.0,6,695,643.84,0,Low Spending Customers
13753.0,1,450,476.76,0,Low Spending Customers
13754.0,2,192,190.79999999999998,0,Low Spending Customers
13755.0,4,443,172.94,0,Low Spending Customers
13756.0,14,2660,3521.82,0,Low Spending Customers
13758.0,7,1421,1903.09,0,Low Spending Customers
13759.0,2,140,296.52000000000004,0,Low Spending Customers
13760.0,2,48,20.16,0,Low Spending Customers
13761.0,2,280,223.07999999999998,0,Low Spending Customers
13762.0,1,264,293.52,0,Low Spending Customers
13763.0,1,728,1714.96,0,Low Spending Customers
13764.0,3,248,133.17,0,Low Spending Customers
13767.0,35,5950,11078.26,0,Low Spending Customers
13769.0,9,584,1078.24,0,Low Spending Customers
13771.0,4,1008,1435.56,0,Low Spending Customers
13772.0,3,65,179.99,0,Low Spending Customers
13774.0,1,48,26.400000000000002,0,Low Spending Customers
13777.0,32,12681,25406.0,0,Low Spending Customers
13778.0,1,24,30.0,0,Low Spending Customers
13780.0,2,181,96.30000000000001,0,Low Spending Customers
13782.0,2,56,58.199999999999996,0,Low Spending Customers
13784.0,11,2480,2355.84,0,Low Spending Customers
13786.0,1,128,190.79999999999998,0,Low Spending Customers
13787.0,2,218,87.48,0,Low Spending Customers
13790.0,1,388,129.72,0,Low Spending Customers
13791.0,2,1200,1516.0,0,Low Spending Customers
13792.0,1,12,23.4,0,Low Spending Customers
13798.0,57,23669,35539.48,2,Moderate Spending Customers
13799.0,1,150,240.9,0,Low Spending Customers
13800.0,1,241,256.02,0,Low Spending Customers
13801.0,1,40,34.0,0,Low Spending Customers
13802.0,3,2468,4061.42,0,Low Spending Customers
13803.0,1,60,90.6,0,Low Spending Customers
13804.0,6,874,898.0999999999999,0,Low Spending Customers
13805.0,2,1900,924.6,0,Low Spending Customers
13807.0,1,24,39.599999999999994,0,Low Spending Customers
13808.0,4,270,405.5,0,Low Spending Customers
13812.0,3,108,78.52,0,Low Spending Customers
13813.0,2,193,111.3,0,Low Spending Customers
13814.0,2,600,865.2,0,Low Spending Customers
13815.0,4,1889,2055.42,0,Low Spending Customers
13816.0,2,86,116.5,0,Low Spending Customers
13817.0,2,36,25.8,0,Low Spending Customers
13819.0,3,1042,953.9,0,Low Spending Customers
13822.0,2,248,160.03,0,Low Spending Customers
13823.0,2,251,348.36,0,Low Spending Customers
13824.0,5,536,1077.8400000000001,0,Low Spending Customers
13826.0,1,48,26.400000000000002,0,Low Spending Customers
13828.0,1,216,41.04,0,Low Spending Customers
13831.0,6,548,1267.32,0,Low Spending Customers
13833.0,1,48,60.0,0,Low Spending Customers
13835.0,2,156,132.83999999999997,0,Low Spending Customers
13837.0,2,133,146.34,0,Low Spending Customers
13838.0,1,24,20.88,0,Low Spending Customers
13841.0,1,100,85.0,0,Low Spending Customers
13842.0,9,976,897.8399999999999,0,Low Spending Customers
13844.0,1,24,15.600000000000001,0,Low Spending Customers
13845.0,1,128,185.12,0,Low Spending Customers
13846.0,2,216,266.88,0,Low Spending Customers
13848.0,3,3700,1255.0,0,Low Spending Customers
13849.0,2,502,410.33,0,Low Spending Customers
13850.0,1,190,160.54000000000002,0,Low Spending Customers
13851.0,3,1313,1767.14,0,Low Spending Customers
13853.0,1,156,483.64,0,Low Spending Customers
13854.0,24,2039,6649.73,0,Low Spending Customers
13856.0,3,448,332.0,0,Low Spending Customers
13859.0,1,50,21.0,0,Low Spending Customers
13860.0,1,96,36.0,0,Low Spending Customers
13862.0,8,990,968.08,0,Low Spending Customers
13863.0,1,168,158.16,0,Low Spending Customers
13865.0,2,36,49.8,0,Low Spending Customers
13866.0,1,16,27.04,0,Low Spending Customers
13867.0,3,156,98.6,0,Low Spending Customers
13868.0,2,1788,2864.76,0,Low Spending Customers
13869.0,4,415,272.08,0,Low Spending Customers
13870.0,7,853,1335.42,0,Low Spending Customers
13871.0,9,1075,1350.72,0,Low Spending Customers
13873.0,2,40,17.36,0,Low Spending Customers
13874.0,1,124,172.6,0,Low Spending Customers
13875.0,5,701,762.02,0,Low Spending Customers
13877.0,1,96,99.84,0,Low Spending Customers
13878.0,1,261,400.53000000000003,0,Low Spending Customers
13880.0,13,975,1090.8799999999999,0,Low Spending Customers
13881.0,20,9734,15173.42,0,Low Spending Customers
13882.0,4,660,404.28000000000003,0,Low Spending Customers
13883.0,5,844,888.0799999999999,0,Low Spending Customers
13884.0,3,78,144.9,0,Low Spending Customers
13885.0,2,84,119.39999999999999,0,Low Spending Customers
13886.0,1,16,20.0,0,Low Spending Customers
13887.0,1,84,75.48,0,Low Spending Customers
13888.0,2,72,82.8,0,Low Spending Customers
13889.0,1,72,151.20000000000002,0,Low Spending Customers
13890.0,4,264,249.6,0,Low Spending Customers
13892.0,4,856,456.96,0,Low Spending Customers
13893.0,1,136,493.8,0,Low Spending Customers
13894.0,3,258,304.02,0,Low Spending Customers
13895.0,4,716,960.4,0,Low Spending Customers
13897.0,1,78,107.46000000000001,0,Low Spending Customers
13898.0,1,108,56.28,0,Low Spending Customers
13899.0,1,60,79.8,0,Low Spending Customers
13900.0,2,320,384.32,0,Low Spending Customers
13901.0,5,1312,1355.28,0,Low Spending Customers
13904.0,2,254,176.51999999999998,0,Low Spending Customers
13908.0,4,845,876.77,0,Low Spending Customers
13911.0,9,2416,1582.36,0,Low Spending Customers
13914.0,1,154,102.94,0,Low Spending Customers
13917.0,2,120,51.36,0,Low Spending Customers
13918.0,2,972,844.44,0,Low Spending Customers
13919.0,2,399,192.3,0,Low Spending Customers
13922.0,1,78,63.0,0,Low Spending Customers
13924.0,5,876,346.74,0,Low Spending Customers
13925.0,3,128,99.19999999999999,0,Low Spending Customers
13926.0,1,49,30.9,0,Low Spending Customers
13927.0,1,89,84.3,0,Low Spending Customers
13929.0,2,128,774.4,0,Low Spending Customers
13930.0,1,192,182.4,0,Low Spending Customers
13931.0,2,330,501.36,0,Low Spending Customers
13932.0,1,24,61.199999999999996,0,Low Spending Customers
13933.0,1,72,99.6,0,Low Spending Customers
13934.0,1,338,696.5,0,Low Spending Customers
13936.0,1,284,254.27999999999997,0,Low Spending Customers
13937.0,1,120,144.0,0,Low Spending Customers
13938.0,1,16,13.28,0,Low Spending Customers
13939.0,3,629,307.77,0,Low Spending Customers
13940.0,4,228,172.92,0,Low Spending Customers
13941.0,5,2312,4761.16,0,Low Spending Customers
13946.0,3,424,520.3199999999999,0,Low Spending Customers
13948.0,1,36,70.19999999999999,0,Low Spending Customers
13949.0,6,1364,790.52,0,Low Spending Customers
13950.0,3,144,204.32,0,Low Spending Customers
13951.0,3,352,253.28,0,Low Spending Customers
13952.0,2,961,1128.07,0,Low Spending Customers
13953.0,7,2624,3269.92,0,Low Spending Customers
13955.0,1,88,110.0,0,Low Spending Customers
13956.0,3,139,121.55,0,Low Spending Customers
13959.0,2,57,48.95,0,Low Spending Customers
13960.0,1,48,13.919999999999998,0,Low Spending Customers
13962.0,2,60,40.68,0,Low Spending Customers
13963.0,4,360,283.03999999999996,0,Low Spending Customers
13967.0,1,36,45.0,0,Low Spending Customers
13969.0,15,1713,2750.4100000000003,0,Low Spending Customers
13971.0,7,1022,936.3,0,Low Spending Customers
13972.0,1,145,44.349999999999994,0,Low Spending Customers
13973.0,1,69,92.1,0,Low Spending Customers
13975.0,5,442,277.92,0,Low Spending Customers
13976.0,1,126,200.57999999999998,0,Low Spending Customers
13978.0,2,288,154.14,0,Low Spending Customers
13979.0,1,212,108.56,0,Low Spending Customers
13980.0,1,152,81.84,0,Low Spending Customers
13982.0,4,663,790.76,0,Low Spending Customers
13983.0,9,803,763.14,0,Low Spending Customers
13984.0,4,624,774.48,0,Low Spending Customers
13985.0,10,965,1514.1,0,Low Spending Customers
13986.0,1,384,190.4,0,Low Spending Customers
13988.0,6,2126,1601.2,0,Low Spending Customers
13989.0,2,1191,915.82,0,Low Spending Customers
13990.0,1,132,130.8,0,Low Spending Customers
13991.0,5,680,332.5,0,Low Spending Customers
13992.0,1,32,40.0,0,Low Spending Customers
13993.0,9,410,1061.74,0,Low Spending Customers
13994.0,4,210,272.48,0,Low Spending Customers
13995.0,2,244,243.16,0,Low Spending Customers
13999.0,12,981,1079.75,0,Low Spending Customers
14000.0,1,694,575.66,0,Low Spending Customers
14001.0,3,816,1497.52,0,Low Spending Customers
14002.0,2,730,228.22,0,Low Spending Customers
14004.0,6,1858,2358.26,0,Low Spending Customers
14005.0,5,2186,2031.3799999999999,0,Low Spending Customers
14006.0,3,496,652.64,0,Low Spending Customers
14009.0,2,216,228.95999999999998,0,Low Spending Customers
14012.0,1,124,163.0,0,Low Spending Customers
14013.0,3,264,164.39999999999998,0,Low Spending Customers
14014.0,1,966,406.4,0,Low Spending Customers
14015.0,1,260,461.64,0,Low Spending Customers
14016.0,4,1736,2528.98,0,Low Spending Customers
14019.0,3,568,541.04,0,Low Spending Customers
14020.0,2,199,144.72,0,Low Spending Customers
14021.0,3,126,292.5,0,Low Spending Customers
14022.0,1,473,393.9,0,Low Spending Customers
14023.0,2,200,169.12,0,Low Spending Customers
14024.0,1,48,50.4,0,Low Spending Customers
14029.0,1,148,213.96,0,Low Spending Customers
14030.0,7,654,491.88,0,Low Spending Customers
14031.0,17,4945,13296.72,0,Low Spending Customers
14032.0,11,1579,1884.86,0,Low Spending Customers
14034.0,2,251,255.4,0,Low Spending Customers
14035.0,5,544,867.92,0,Low Spending Customers
14036.0,1,176,217.0,0,Low Spending Customers
14038.0,3,301,280.74,0,Low Spending Customers
14039.0,1,48,69.6,0,Low Spending Customers
14040.0,11,882,1356.43,0,Low Spending Customers
14041.0,1,54,83.67,0,Low Spending Customers
14045.0,4,535,1659.75,0,Low Spending Customers
14046.0,1,452,145.39,0,Low Spending Customers
14047.0,4,248,780.36,0,Low Spending Customers
14048.0,1,72,20.16,0,Low Spending Customers
14049.0,4,2003,1853.03,0,Low Spending Customers
14050.0,2,301,214.94,0,Low Spending Customers
14051.0,23,3042,11479.140000000001,0,Low Spending Customers
14052.0,1,16,13.6,0,Low Spending Customers
14053.0,2,205,247.75,0,Low Spending Customers
14055.0,1,168,517.6,0,Low Spending Customers
14056.0,17,1282,687.08,0,Low Spending Customers
14057.0,14,3845,4023.7599999999998,0,Low Spending Customers
14059.0,1,120,144.0,0,Low Spending Customers
14060.0,19,4788,5138.38,0,Low Spending Customers
14062.0,12,5472,9895.28,0,Low Spending Customers
14064.0,5,1518,966.9799999999999,0,Low Spending Customers
14066.0,1,12,15.0,0,Low Spending Customers
14067.0,2,230,95.16,0,Low Spending Customers
14071.0,5,310,188.96,0,Low Spending Customers
14073.0,1,48,13.919999999999998,0,Low Spending Customers
14075.0,3,632,606.8,0,Low Spending Customers
14077.0,3,136,238.64,0,Low Spending Customers
14078.0,5,165,695.1299999999999,0,Low Spending Customers
14079.0,1,273,299.1,0,Low Spending Customers
14081.0,2,255,117.89999999999999,0,Low Spending Customers
14082.0,1,36,23.400000000000002,0,Low Spending Customers
14083.0,5,289,77.46,0,Low Spending Customers
14085.0,16,1655,1114.05,0,Low Spending Customers
14087.0,1,98,15.21,0,Low Spending Customers
14088.0,11,10939,38628.39,2,Moderate Spending Customers
14089.0,1,110,93.5,0,Low Spending Customers
14090.0,1,72,76.32000000000001,0,Low Spending Customers
14092.0,11,940,1118.34,0,Low Spending Customers
14093.0,1,96,51.96,0,Low Spending Customers
14096.0,14,3743,8092.94,0,Low Spending Customers
14098.0,1,72,86.16,0,Low Spending Customers
14099.0,10,1356,1181.67,0,Low Spending Customers
14101.0,6,6940,5973.84,0,Low Spending Customers
14102.0,5,516,657.0,0,Low Spending Customers
14104.0,1,36,10.08,0,Low Spending Customers
14105.0,1,613,542.5799999999999,0,Low Spending Customers
14107.0,7,1326,1145.58,0,Low Spending Customers
14108.0,2,200,117.14,0,Low Spending Customers
14109.0,1,32,40.0,0,Low Spending Customers
14110.0,11,1490,3723.2000000000003,0,Low Spending Customers
14111.0,3,435,614.55,0,Low Spending Customers
14112.0,5,524,536.84,0,Low Spending Customers
14113.0,4,531,1380.06,0,Low Spending Customers
14114.0,1,48,84.47999999999999,0,Low Spending Customers
14116.0,4,256,190.64,0,Low Spending Customers
14117.0,1,72,90.0,0,Low Spending Customers
14121.0,4,961,712.3,0,Low Spending Customers
14124.0,1,1618,419.58,0,Low Spending Customers
14125.0,3,571,347.24,0,Low Spending Customers
14126.0,3,438,492.78000000000003,0,Low Spending Customers
14127.0,2,132,148.67999999999998,0,Low Spending Customers
14128.0,2,329,167.34,0,Low Spending Customers
14129.0,4,348,454.16,0,Low Spending Customers
14130.0,1,84,62.76,0,Low Spending Customers
14132.0,11,2229,1535.86,0,Low Spending Customers
14133.0,3,264,317.03999999999996,0,Low Spending Customers
14135.0,13,3509,3410.82,0,Low Spending Customers
14138.0,2,330,334.38,0,Low Spending Customers
14139.0,1,370,201.18,0,Low Spending Customers
14140.0,2,336,140.08,0,Low Spending Customers
14141.0,3,72,110.4,0,Low Spending Customers
14142.0,1,270,192.06,0,Low Spending Customers
14145.0,4,756,3742.2,0,Low Spending Customers
14146.0,5,1273,1658.7,0,Low Spending Customers
14147.0,2,96,468.4,0,Low Spending Customers
14149.0,1,108,102.6,0,Low Spending Customers
14150.0,2,426,509.5,0,Low Spending Customers
14152.0,2,468,296.04,0,Low Spending Customers
14154.0,2,284,248.32,0,Low Spending Customers
14156.0,51,53964,103297.69,2,Moderate Spending Customers
14157.0,2,144,98.76,0,Low Spending Customers
14158.0,1,557,185.94,0,Low Spending Customers
14159.0,10,877,327.21,0,Low Spending Customers
14161.0,3,91,90.24,0,Low Spending Customers
14162.0,1,88,81.67999999999999,0,Low Spending Customers
14163.0,4,760,1706.3600000000001,0,Low Spending Customers
14164.0,2,889,1378.57,0,Low Spending Customers
14173.0,2,80,200.44,0,Low Spending Customers
14175.0,3,787,749.62,0,Low Spending Customers
14176.0,4,120,270.0,0,Low Spending Customers
14177.0,3,122,271.1,0,Low Spending Customers
14178.0,5,405,199.66,0,Low Spending Customers
14179.0,2,37,38.56999999999999,0,Low Spending Customers
14180.0,3,48,76.8,0,Low Spending Customers
14188.0,6,960,1622.46,0,Low Spending Customers
14189.0,15,2825,2206.56,0,Low Spending Customers
14191.0,13,2132,1550.7,0,Low Spending Customers
14193.0,2,220,291.44,0,Low Spending Customers
14194.0,16,2677,2369.2,0,Low Spending Customers
14195.0,2,752,921.2,0,Low Spending Customers
14196.0,1,120,274.79999999999995,0,Low Spending Customers
14198.0,3,162,137.0,0,Low Spending Customers
14199.0,1,28,185.39999999999998,0,Low Spending Customers
14201.0,7,408,341.6,0,Low Spending Customers
14205.0,1,108,103.8,0,Low Spending Customers
14206.0,1,252,266.76,0,Low Spending Customers
14208.0,1,74,34.2,0,Low Spending Customers
14209.0,5,352,546.48,0,Low Spending Customers
14210.0,5,348,478.2,0,Low Spending Customers
14211.0,6,534,569.98,0,Low Spending Customers
14212.0,1,1152,1070.48,0,Low Spending Customers
14214.0,4,531,400.62,0,Low Spending Customers
14215.0,6,792,623.52,0,Low Spending Customers
14216.0,4,292,915.64,0,Low Spending Customers
14217.0,9,352,499.03999999999996,0,Low Spending Customers
14218.0,1,72,23.28,0,Low Spending Customers
14219.0,1,24,20.4,0,Low Spending Customers
14220.0,2,220,398.8,0,Low Spending Customers
14221.0,8,1414,1525.56,0,Low Spending Customers
14222.0,1,508,446.12,0,Low Spending Customers
14223.0,3,404,280.52,0,Low Spending Customers
14224.0,4,237,283.07,0,Low Spending Customers
14226.0,3,1113,1596.02,0,Low Spending Customers
14227.0,10,1076,1415.92,0,Low Spending Customers
14229.0,3,412,1033.08,0,Low Spending Customers
14231.0,3,196,297.44,0,Low Spending Customers
14232.0,5,1474,1114.5,0,Low Spending Customers
14233.0,4,534,1026.82,0,Low Spending Customers
14234.0,4,501,186.57999999999998,0,Low Spending Customers
14235.0,5,1779,2667.86,0,Low Spending Customers
14236.0,2,280,417.36,0,Low Spending Customers
14237.0,1,12,10.2,0,Low Spending Customers
14238.0,1,86,88.3,0,Low Spending Customers
14239.0,8,436,556.0,0,Low Spending Customers
14240.0,2,144,118.8,0,Low Spending Customers
14241.0,1,136,176.2,0,Low Spending Customers
14242.0,2,72,97.19999999999999,0,Low Spending Customers
14243.0,10,688,714.3199999999999,0,Low Spending Customers
14245.0,2,660,648.12,0,Low Spending Customers
14246.0,3,452,464.24,0,Low Spending Customers
14248.0,1,96,274.08,0,Low Spending Customers
14250.0,3,451,285.66,0,Low Spending Customers
14251.0,5,1276,1893.0,0,Low Spending Customers
14256.0,2,204,233.88,0,Low Spending Customers
14257.0,5,1233,2052.64,0,Low Spending Customers
14258.0,9,6936,11602.880000000001,0,Low Spending Customers
14259.0,1,44,72.6,0,Low Spending Customers
14261.0,1,88,178.96,0,Low Spending Customers
14262.0,8,690,718.04,0,Low Spending Customers
14264.0,1,24,55.2,0,Low Spending Customers
14265.0,1,260,158.4,0,Low Spending Customers
14267.0,3,348,486.84,0,Low Spending Customers
14270.0,1,108,87.0,0,Low Spending Customers
14271.0,1,72,52.92,0,Low Spending Customers
14272.0,2,452,160.72,0,Low Spending Customers
14273.0,3,50,75.62,0,Low Spending Customers
14276.0,3,432,423.15999999999997,0,Low Spending Customers
14277.0,3,1010,1147.1399999999999,0,Low Spending Customers
14280.0,1,36,44.63999999999999,0,Low Spending Customers
14282.0,13,1844,2278.6,0,Low Spending Customers
14285.0,3,404,1267.08,0,Low Spending Customers
14286.0,3,3317,2651.52,0,Low Spending Customers
14287.0,3,232,114.48,0,Low Spending Customers
14288.0,1,144,256.8,0,Low Spending Customers
14289.0,3,140,153.84,0,Low Spending Customers
14290.0,2,420,830.94,0,Low Spending Customers
14291.0,8,1654,1146.06,0,Low Spending Customers
14292.0,7,1260,3566.96,0,Low Spending Customers
14293.0,4,423,377.82,0,Low Spending Customers
14295.0,1,48,100.80000000000001,0,Low Spending Customers
14297.0,3,486,504.21999999999997,0,Low Spending Customers
14298.0,42,55845,44631.44,2,Moderate Spending Customers
14299.0,9,1308,2018.48,0,Low Spending Customers
14301.0,1,582,607.74,0,Low Spending Customers
14304.0,1,96,150.0,0,Low Spending Customers
14305.0,2,276,390.91999999999996,0,Low Spending Customers
14306.0,2,965,1547.78,0,Low Spending Customers
14307.0,6,1349,1209.32,0,Low Spending Customers
14309.0,9,1108,936.6,0,Low Spending Customers
14311.0,1,84,59.64,0,Low Spending Customers
14312.0,6,672,607.3199999999999,0,Low Spending Customers
14314.0,1,284,96.6,0,Low Spending Customers
14315.0,5,406,670.1,0,Low Spending Customers
14317.0,1,66,45.06,0,Low Spending Customers
14320.0,2,284,339.24,0,Low Spending Customers
14321.0,5,2058,861.5699999999999,0,Low Spending Customers
14323.0,2,196,168.24,0,Low Spending Customers
14326.0,1,84,115.2,0,Low Spending Customers
14327.0,1,114,230.7,0,Low Spending Customers
14329.0,6,1732,1445.84,0,Low Spending Customers
14331.0,1,72,50.16,0,Low Spending Customers
14332.0,3,420,710.76,0,Low Spending Customers
14334.0,8,1274,1104.36,0,Low Spending Customers
14335.0,1,198,83.16,0,Low Spending Customers
14336.0,4,1534,1094.54,0,Low Spending Customers
14338.0,1,265,280.02,0,Low Spending Customers
14339.0,1,132,231.72,0,Low Spending Customers
14340.0,1,48,85.2,0,Low Spending Customers
14341.0,7,527,360.94,0,Low Spending Customers
14342.0,4,279,497.22,0,Low Spending Customers
14344.0,5,340,321.0,0,Low Spending Customers
14345.0,1,24,39.599999999999994,0,Low Spending Customers
14346.0,2,304,221.6,0,Low Spending Customers
14348.0,1,142,274.02,0,Low Spending Customers
14350.0,1,144,150.48,0,Low Spending Customers
14351.0,1,12,51.0,0,Low Spending Customers
14352.0,4,452,658.8000000000001,0,Low Spending Customers
14353.0,1,48,67.19999999999999,0,Low Spending Customers
14354.0,2,144,66.48,0,Low Spending Customers
14355.0,1,64,65.6,0,Low Spending Customers
14356.0,1,72,28.799999999999997,0,Low Spending Customers
14357.0,1,24,18.96,0,Low Spending Customers
14360.0,3,212,105.44,0,Low Spending Customers
14364.0,8,1806,3183.6,0,Low Spending Customers
14367.0,16,1714,2312.76,0,Low Spending Customers
14368.0,1,12,19.799999999999997,0,Low Spending Customers
14371.0,1,18,26.099999999999998,0,Low Spending Customers
14373.0,1,12,10.2,0,Low Spending Customers
14375.0,1,32,42.4,0,Low Spending Customers
14377.0,2,208,491.6,0,Low Spending Customers
14379.0,2,132,75.36,0,Low Spending Customers
14381.0,1,20,25.0,0,Low Spending Customers
14382.0,1,909,213.56,0,Low Spending Customers
14383.0,3,488,338.84,0,Low Spending Customers
14385.0,2,56,30.16,0,Low Spending Customers
14386.0,1,36,58.199999999999996,0,Low Spending Customers
14387.0,3,240,165.3,0,Low Spending Customers
14388.0,7,783,667.66,0,Low Spending Customers
14389.0,2,454,535.36,0,Low Spending Customers
14390.0,7,913,1450.58,0,Low Spending Customers
14395.0,6,270,132.38,0,Low Spending Customers
14397.0,18,1548,1884.36,0,Low Spending Customers
14400.0,1,350,399.1,0,Low Spending Customers
14401.0,13,4048,2991.56,0,Low Spending Customers
14403.0,4,488,1190.96,0,Low Spending Customers
14404.0,5,402,462.42,0,Low Spending Customers
14406.0,1,36,30.599999999999998,0,Low Spending Customers
14407.0,5,1145,1316.8600000000001,0,Low Spending Customers
14408.0,7,1333,2185.21,0,Low Spending Customers
14409.0,5,947,1391.98,0,Low Spending Customers
14410.0,3,180,191.28,0,Low Spending Customers
14411.0,1,180,823.8000000000001,0,Low Spending Customers
14412.0,2,602,319.05,0,Low Spending Customers
14413.0,1,24,18.0,0,Low Spending Customers
14414.0,7,2176,1054.1,0,Low Spending Customers
14415.0,10,697,609.57,0,Low Spending Customers
14416.0,2,260,358.28000000000003,0,Low Spending Customers
14418.0,3,1032,738.38,0,Low Spending Customers
14419.0,2,64,63.199999999999996,0,Low Spending Customers
14420.0,1,120,70.08,0,Low Spending Customers
14421.0,2,295,552.45,0,Low Spending Customers
14422.0,6,1702,1229.56,0,Low Spending Customers
14423.0,1,120,265.2,0,Low Spending Customers
14424.0,1,48,322.08,0,Low Spending Customers
14426.0,9,1928,1930.8799999999999,0,Low Spending Customers
14427.0,2,116,157.76,0,Low Spending Customers
14428.0,1,84,86.52000000000001,0,Low Spending Customers
14431.0,1,72,153.96,0,Low Spending Customers
14432.0,6,458,249.79,0,Low Spending Customers
14434.0,6,368,1372.8,0,Low Spending Customers
14436.0,1,72,16.08,0,Low Spending Customers
14437.0,1,60,63.0,0,Low Spending Customers
14439.0,1,448,1954.84,0,Low Spending Customers
14440.0,4,302,953.22,0,Low Spending Customers
14441.0,4,180,453.84000000000003,0,Low Spending Customers
14442.0,2,274,179.48,0,Low Spending Customers
14443.0,4,438,394.91999999999996,0,Low Spending Customers
14446.0,4,339,115.97999999999999,0,Low Spending Customers
14447.0,3,184,226.48,0,Low Spending Customers
14448.0,1,48,237.60000000000002,0,Low Spending Customers
14449.0,3,115,80.05,0,Low Spending Customers
14450.0,3,97,69.41999999999999,0,Low Spending Customers
14451.0,1,48,20.16,0,Low Spending Customers
14453.0,1,24,24.96,0,Low Spending Customers
14456.0,7,1074,456.03,0,Low Spending Customers
14457.0,1,88,113.64,0,Low Spending Customers
14459.0,1,706,1439.22,0,Low Spending Customers
14460.0,3,881,434.34,0,Low Spending Customers
14461.0,3,288,386.4,0,Low Spending Customers
14462.0,7,204,192.04,0,Low Spending Customers
14463.0,3,178,514.62,0,Low Spending Customers
14465.0,3,246,622.5,0,Low Spending Customers
14466.0,7,673,740.55,0,Low Spending Customers
14470.0,2,100,88.47999999999999,0,Low Spending Customers
14472.0,8,451,339.34,0,Low Spending Customers
14473.0,1,36,38.160000000000004,0,Low Spending Customers
14474.0,1,32,26.72,0,Low Spending Customers
14475.0,3,228,328.12,0,Low Spending Customers
14476.0,1,84,85.8,0,Low Spending Customers
14477.0,4,720,1309.6,0,Low Spending Customers
14479.0,2,56,78.39999999999999,0,Low Spending Customers
14480.0,1,48,79.92,0,Low Spending Customers
14481.0,2,436,462.15999999999997,0,Low Spending Customers
14482.0,6,1185,1128.34,0,Low Spending Customers
14483.0,1,73,89.1,0,Low Spending Customers
14484.0,1,112,97.6,0,Low Spending Customers
14487.0,3,67,51.25,0,Low Spending Customers
14488.0,1,527,533.84,0,Low Spending Customers
14489.0,1,60,55.08,0,Low Spending Customers
14491.0,2,84,101.88,0,Low Spending Customers
14493.0,5,570,706.46,0,Low Spending Customers
14494.0,1,24,30.0,0,Low Spending Customers
14496.0,2,120,314.64,0,Low Spending Customers
14497.0,1,156,147.12,0,Low Spending Customers
14498.0,5,456,413.38,0,Low Spending Customers
14500.0,1,96,242.4,0,Low Spending Customers
14501.0,2,152,214.16,0,Low Spending Customers
14502.0,3,145,60.45,0,Low Spending Customers
14503.0,6,988,1204.5,0,Low Spending Customers
14504.0,2,110,46.2,0,Low Spending Customers
14505.0,7,596,589.8,0,Low Spending Customers
14506.0,3,62,78.3,0,Low Spending Customers
14507.0,4,258,435.85,0,Low Spending Customers
14508.0,1,38,31.95,0,Low Spending Customers
14511.0,4,216,323.52,0,Low Spending Customers
14512.0,1,48,48.959999999999994,0,Low Spending Customers
14513.0,2,354,436.84000000000003,0,Low Spending Customers
14514.0,2,330,352.71999999999997,0,Low Spending Customers
14515.0,5,580,581.3199999999999,0,Low Spending Customers
14517.0,1,16,31.2,0,Low Spending Customers
14518.0,1,223,88.27000000000001,0,Low Spending Customers
14520.0,2,130,227.4,0,Low Spending Customers
14522.0,3,480,749.28,0,Low Spending Customers
14523.0,1,184,102.93,0,Low Spending Customers
14524.0,6,175,257.24,0,Low Spending Customers
14525.0,9,1991,2394.44,0,Low Spending Customers
14527.0,4,140,160.70000000000002,0,Low Spending Customers
14528.0,1,219,216.39,0,Low Spending Customers
14530.0,6,762,776.05,0,Low Spending Customers
14532.0,2,124,77.19000000000001,0,Low Spending Customers
14533.0,6,3817,1462.66,0,Low Spending Customers
14534.0,15,720,756.4,0,Low Spending Customers
14535.0,3,655,414.98,0,Low Spending Customers
14538.0,1,18,53.1,0,Low Spending Customers
14539.0,1,216,164.64000000000001,0,Low Spending Customers
14540.0,3,156,178.2,0,Low Spending Customers
14541.0,8,347,625.29,0,Low Spending Customers
14543.0,11,438,2039.1000000000001,0,Low Spending Customers
14544.0,2,1170,1148.42,0,Low Spending Customers
14546.0,3,232,185.16,0,Low Spending Customers
14547.0,6,1053,618.77,0,Low Spending Customers
14548.0,2,256,652.8,0,Low Spending Customers
14549.0,1,48,16.56,0,Low Spending Customers
14550.0,2,116,290.08,0,Low Spending Customers
14551.0,2,82,87.58,0,Low Spending Customers
14553.0,4,209,115.74,0,Low Spending Customers
14554.0,4,618,571.32,0,Low Spending Customers
14555.0,1,48,75.84,0,Low Spending Customers
14557.0,1,498,743.38,0,Low Spending Customers
14560.0,13,1029,1143.66,0,Low Spending Customers
14561.0,3,740,565.16,0,Low Spending Customers
14562.0,10,545,902.29,0,Low Spending Customers
14565.0,4,982,1345.38,0,Low Spending Customers
14566.0,1,800,1432.0,0,Low Spending Customers
14567.0,1,40,160.56,0,Low Spending Customers
14569.0,1,64,176.64,0,Low Spending Customers
14570.0,1,49,89.35000000000001,0,Low Spending Customers
